theta_deg,phi_deg,Etheta_real,Etheta_imag,Ephi_real,Ephi_imag
0,175,0.99949987,0.00000000,0.03162278,0.00000000
0,180,0.99949987,0.00000000,0.03162278,0.00000000
0,185,0.99949987,0.00000000,0.03162278,-0.00000000
0,190,0.99949987,0.00000000,0.03162278,-0.00000000
0,195,0.99949987,0.00000000,0.03162278,-0.00000000
0,200,0.99949987,0.00000000,0.03162278,-0.00000000
0,205,0.99949987,0.00000000,0.03162278,-0.00000000
0,210,0.99949987,0.00000000,0.03162278,-0.00000000
0,215,0.99949987,0.00000000,0.03162278,-0.00000000
0,220,0.99949987,0.00000000,0.03162278,-0.00000000
0,225,0.99949987,0.00000000,0.03162278,-0.00000000
0,230,0.99949987,0.00000000,0.03162278,-0.00000000
0,235,0.99949987,0.00000000,0.03162278,-0.00000000
0,240,0.99949987,0.00000000,0.03162278,-0.00000000
0,245,0.99949987,0.00000000,0.03162278,-0.00000000
0,250,0.99949987,0.00000000,0.03162278,-0.00000000
0,255,0.99949987,0.00000000,0.03162278,-0.00000000
0,260,0.99949987,0.00000000,0.03162278,-0.00000000
0,265,0.99949987,0.00000000,0.03162278,-0.00000000
0,270,0.99949987,0.00000000,0.03162278,-0.00000000
0,275,0.99949987,0.00000000,0.03162278,-0.00000000
0,280,0.99949987,0.00000000,0.03162278,-0.00000000
0,285,0.99949987,0.00000000,0.03162278,-0.00000000
0,290,0.99949987,0.00000000,0.03162278,-0.00000000
0,295,0.99949987,0.00000000,0.03162278,-0.00000000
0,300,0.99949987,0.00000000,0.03162278,-0.00000000
0,305,0.99949987,0.00000000,0.03162278,-0.00000000
0,310,0.99949987,0.00000000,0.03162278,-0.00000000
0,315,0.99949987,0.00000000,0.03162278,-0.00000000
0,320,0.99949987,0.00000000,0.03162278,-0.00000000
0,325,0.99949987,0.00000000,0.03162278,-0.00000000
0,330,0.99949987,0.00000000,0.03162278,-0.00000000
0,335,0.99949987,0.00000000,0.03162278,-0.00000000
0,340,0.99949987,0.00000000,0.03162278,-0.00000000
0,345,0.99949987,0.00000000,0.03162278,-0.00000000
0,350,0.99949987,0.00000000,0.03162278,-0.00000000
0,355,0.99949987,0.00000000,0.03162278,-0.00000000
0,360,0.99949987,0.00000000,0.03162278,-0.00000000
2,0,0.99948769,0.00000000,0.03200562,0.00000000
2,5,0.99948659,0.00000000,0.03203966,0.00015308
2,10,0.99948341,0.00000000,0.03213743,0.00030594
2,15,0.99947855,0.00000000,0.03228652,0.00045813
2,20,0.99947258,0.00000000,0.03246819,0.00060884
2,25,0.99946624,0.00000000,0.03265993,0.00075680
2,30,0.99946027,0.00000000,0.03283836,0.00090032
2,35,0.99945541,0.00000000,0.03298201,0.00103741
2,40,0.99945223,0.00000000,0.03307378,0.00116592
2,45,0.99945113,0.00000000,0.03310272,0.00128382
2,50,0.99945223,0.00000000,0.03306515,0.00138937
2,55,0.99945541,0.00000000,0.03296506,0.00148132
2,60,0.99946027,0.00000000,0.03281368,0.00155902
2,65,0.99946624,0.00000000,0.03262838,0.00162244
2,70,0.99947258,0.00000000,0.03243082,0.00167212
2,75,0.99947855,0.00000000,0.03224451,0.00170901
2,80,0.99948341,0.00000000,0.03209206,0.00173424
2,85,0.99948659,0.00000000,0.03199226,0.00174888
2,90,0.99948769,0.00000000,0.03195754,0.00175367
2,95,0.99948659,0.00000000,0.03199226,0.00174888
2,100,0.99948341,0.00000000,0.03209206,0.00173424
2,105,0.99947855,0.00000000,0.03224451,0.00170901
2,110,0.99947258,0.00000000,0.03243082,0.00167212
2,115,0.99946624,0.00000000,0.03262838,0.00162244
2,120,0.99946027,0.00000000,0.03281368,0.00155902
2,125,0.99945541,0.00000000,0.03296506,0.00148132
2,130,0.99945223,0.00000000,0.03306515,0.00138937
2,135,0.99945113,0.00000000,0.03310272,0.00128382
2,140,0.99945223,0.00000000,0.03307378,0.00116592
2,145,0.99945541,0.00000000,0.03298201,0.00103741
2,150,0.99946027,0.00000000,0.03283836,0.00090032
2,155,0.99946624,0.00000000,0.03265993,0.00075680
2,160,0.99947258,0.00000000,0.03246819,0.00060884
2,165,0.99947855,0.00000000,0.03228652,0.00045813
2,170,0.99948341,0.00000000,0.03213743,0.00030594
2,175,0.99948659,0.00000000,0.03203966,0.00015308
2,180,0.99948769,0.00000000,0.03200562,0.00000000
2,185,0.99948659,0.00000000,0.03203966,-0.00015308
2,190,0.99948341,0.00000000,0.03213743,-0.00030594
2,195,0.99947855,0.00000000,0.03228652,-0.00045813
2,200,0.99947258,0.00000000,0.03246819,-0.00060884
2,205,0.99946624,0.00000000,0.03265993,-0.00075680
2,210,0.99946027,0.00000000,0.03283836,-0.00090032
2,215,0.99945541,0.00000000,0.03298201,-0.00103741
2,220,0.99945223,0.00000000,0.03307378,-0.00116592
2,225,0.99945113,0.00000000,0.03310272,-0.00128382
2,230,0.99945223,0.00000000,0.03306515,-0.00138937
2,235,0.99945541,0.00000000,0.03296506,-0.00148132
2,240,0.99946027,0.00000000,0.03281368,-0.00155902
2,245,0.99946624,0.00000000,0.03262838,-0.00162244
2,250,0.99947258,0.00000000,0.03243082,-0.00167212
2,255,0.99947855,0.00000000,0.03224451,-0.00170901
2,260,0.99948341,0.00000000,0.03209206,-0.00173424
2,265,0.99948659,0.00000000,0.03199226,-0.00174888
2,270,0.99948769,0.00000000,0.03195754,-0.00175367
2,275,0.99948659,0.00000000,0.03199226,-0.00174888
2,280,0.99948341,0.00000000,0.03209206,-0.00173424
2,285,0.99947855,0.00000000,0.03224451,-0.00170901
2,290,0.99947258,0.00000000,0.03243082,-0.00167212
2,295,0.99946624,0.00000000,0.03262838,-0.00162244
2,300,0.99946027,0.00000000,0.03281368,-0.00155902
2,305,0.99945541,0.00000000,0.03296506,-0.00148132
2,310,0.99945223,0.00000000,0.03306515,-0.00138937
2,315,0.99945113,0.00000000,0.03310272,-0.00128382
2,320,0.99945223,0.00000000,0.03307378,-0.00116592
2,325,0.99945541,0.00000000,0.03298201,-0.00103741
2,330,0.99946027,0.00000000,0.03283836,-0.00090032
2,335,0.99946624,0.00000000,0.03265993,-0.00075680
2,340,0.99947258,0.00000000,0.03246819,-0.00060884
2,345,0.99947855,0.00000000,0.03228652,-0.00045813
2,350,0.99948341,0.00000000,0.03213743,-0.00030594
2,355,0.99948659,0.00000000,0.03203966,-0.00015308
2,360,0.99948769,0.00000000,0.03200562,-0.00000000
4,0,0.99945119,0.00000000,0.03312581,0.00000000
4,5,0.99944679,0.00000000,0.03325691,0.00031761
4,10,0.99943410,0.00000000,0.03363127,0.00063999
4,15,0.99941467,0.00000000,0.03419602,0.00097005
4,20,0.99939084,0.00000000,0.03487463,0.00130758
4,25,0.99936548,0.00000000,0.03557989,0.00164880
4,30,0.99934164,0.00000000,0.03622624,0.00198670
4,35,0.99932221,0.00000000,0.03673934,0.00231206
4,40,0.99930952,0.00000000,0.03706261,0.00261473
4,45,0.99930512,0.00000000,0.03716119,0.00288502
4,50,0.99930952,0.00000000,0.03702391,0.00311503
4,55,0.99932221,0.00000000,0.03666383,0.00329971
4,60,0.99934164,0.00000000,0.03611745,0.00343762
4,65,0.99936548,0.00000000,0.03544259,0.00353132
4,70,0.99939084,0.00000000,0.03471430,0.00358705
4,75,0.99941467,0.00000000,0.03401835,0.00361399
4,80,0.99943410,0.00000000,0.03344171,0.00362272
4,85,0.99944679,0.00000000,0.03306048,0.00362316
4,90,0.99945119,0.00000000,0.03292715,0.00362244
4,95,0.99944679,0.00000000,0.03306048,0.00362316
4,100,0.99943410,0.00000000,0.03344171,0.00362272
4,105,0.99941467,0.00000000,0.03401835,0.00361399
4,110,0.99939084,0.00000000,0.03471430,0.00358705
4,115,0.99936548,0.00000000,0.03544259,0.00353132
4,120,0.99934164,0.00000000,0.03611745,0.00343762
4,125,0.99932221,0.00000000,0.03666383,0.00329971
4,130,0.99930952,0.00000000,0.03702391,0.00311503
4,135,0.99930512,0.00000000,0.03716119,0.00288502
4,140,0.99930952,0.00000000,0.03706261,0.00261473
4,145,0.99932221,0.00000000,0.03673934,0.00231206
4,150,0.99934164,0.00000000,0.03622624,0.00198670
4,155,0.99936548,0.00000000,0.03557989,0.00164880
4,160,0.99939084,0.00000000,0.03487463,0.00130758
4,165,0.99941467,0.00000000,0.03419602,0.00097005
4,170,0.99943410,0.00000000,0.03363127,0.00063999
4,175,0.99944679,0.00000000,0.03325691,0.00031761
4,180,0.99945119,0.00000000,0.03312581,0.00000000
4,185,0.99944679,0.00000000,0.03325691,-0.00031761
4,190,0.99943410,0.00000000,0.03363127,-0.00063999
4,195,0.99941467,0.00000000,0.03419602,-0.00097005
4,200,0.99939084,0.00000000,0.03487463,-0.00130758
4,205,0.99936548,0.00000000,0.03557989,-0.00164880
4,210,0.99934164,0.00000000,0.03622624,-0.00198670
4,215,0.99932221,0.00000000,0.03673934,-0.00231206
4,220,0.99930952,0.00000000,0.03706261,-0.00261473
4,225,0.99930512,0.00000000,0.03716119,-0.00288502
4,230,0.99930952,0.00000000,0.03702391,-0.00311503
4,235,0.99932221,0.00000000,0.03666383,-0.00329971
4,240,0.99934164,0.00000000,0.03611745,-0.00343762
4,245,0.99936548,0.00000000,0.03544259,-0.00353132
4,250,0.99939084,0.00000000,0.03471430,-0.00358705
4,255,0.99941467,0.00000000,0.03401835,-0.00361399
4,260,0.99943410,0.00000000,0.03344171,-0.00362272
4,265,0.99944679,0.00000000,0.03306048,-0.00362316
4,270,0.99945119,0.00000000,0.03292715,-0.00362244
4,275,0.99944679,0.00000000,0.03306048,-0.00362316
4,280,0.99943410,0.00000000,0.03344171,-0.00362272
4,285,0.99941467,0.00000000,0.03401835,-0.00361399
4,290,0.99939084,0.00000000,0.03471430,-0.00358705
4,295,0.99936548,0.00000000,0.03544259,-0.00353132
4,300,0.99934164,0.00000000,0.03611745,-0.00343762
4,305,0.99932221,0.00000000,0.03666383,-0.00329971
4,310,0.99930952,0.00000000,0.03702391,-0.00311503
4,315,0.99930512,0.00000000,0.03716119,-0.00288502
4,320,0.99930952,0.00000000,0.03706261,-0.00261473
4,325,0.99932221,0.00000000,0.03673934,-0.00231206
4,330,0.99934164,0.00000000,0.03622624,-0.00198670
4,335,0.99936548,0.00000000,0.03557989,-0.00164880
4,340,0.99939084,0.00000000,0.03487463,-0.00130758
4,345,0.99941467,0.00000000,0.03419602,-0.00097005
4,350,0.99943410,0.00000000,0.03363127,-0.00063999
4,355,0.99944679,0.00000000,0.03325691,-0.00031761
4,360,0.99945119,0.00000000,0.03312581,-0.00000000
6,0,0.99939055,0.00000000,0.03490736,0.00000000
6,5,0.99938066,0.00000000,0.03518577,0.00050356
6,10,0.99935218,0.00000000,0.03597442,0.00102597
6,15,0.99930855,0.00000000,0.03714730,0.00157957
6,20,0.99925503,0.00000000,0.03853179,0.00216612
6,25,0.99919806,0.00000000,0.03994399,0.00277621
6,30,0.99914453,0.00000000,0.04121532,0.00339125
6,35,0.99910089,0.00000000,0.04220798,0.00398682
6,40,0.99907241,0.00000000,0.04282230,0.00453637
6,45,0.99906251,0.00000000,0.04299938,0.00501486
6,50,0.99907241,0.00000000,0.04272173,0.00540202
6,55,0.99910089,0.00000000,0.04201296,0.00568502
6,60,0.99914453,0.00000000,0.04093722,0.00586063
6,65,0.99919806,0.00000000,0.03959783,0.00593641
6,70,0.99925503,0.00000000,0.03813417,0.00593089
6,75,0.99930855,0.00000000,0.03671424,0.00587213
6,80,0.99935218,0.00000000,0.03551958,0.00579405
6,85,0.99938066,0.00000000,0.03471968,0.00573023
6,90,0.99939055,0.00000000,0.03443788,0.00570582
6,95,0.99938066,0.00000000,0.03471968,0.00573023
6,100,0.99935218,0.00000000,0.03551958,0.00579405
6,105,0.99930855,0.00000000,0.03671424,0.00587213
6,110,0.99925503,0.00000000,0.03813417,0.00593089
6,115,0.99919806,0.00000000,0.03959783,0.00593641
6,120,0.99914453,0.00000000,0.04093722,0.00586063
6,125,0.99910089,0.00000000,0.04201296,0.00568502
6,130,0.99907241,0.00000000,0.04272173,0.00540202
6,135,0.99906251,0.00000000,0.04299938,0.00501486
6,140,0.99907241,0.00000000,0.04282230,0.00453637
6,145,0.99910089,0.00000000,0.04220798,0.00398682
6,150,0.99914453,0.00000000,0.04121532,0.00339125
6,155,0.99919806,0.00000000,0.03994399,0.00277621
6,160,0.99925503,0.00000000,0.03853179,0.00216612
6,165,0.99930855,0.00000000,0.03714730,0.00157957
6,170,0.99935218,0.00000000,0.03597442,0.00102597
6,175,0.99938066,0.00000000,0.03518577,0.00050356
6,180,0.99939055,0.00000000,0.03490736,0.00000000
6,185,0.99938066,0.00000000,0.03518577,-0.00050356
6,190,0.99935218,0.00000000,0.03597442,-0.00102597
6,195,0.99930855,0.00000000,0.03714730,-0.00157957
6,200,0.99925503,0.00000000,0.03853179,-0.00216612
6,205,0.99919806,0.00000000,0.03994399,-0.00277621
6,210,0.99914453,0.00000000,0.04121532,-0.00339125
6,215,0.99910089,0.00000000,0.04220798,-0.00398682
6,220,0.99907241,0.00000000,0.04282230,-0.00453637
6,225,0.99906251,0.00000000,0.04299938,-0.00501486
6,230,0.99907241,0.00000000,0.04272173,-0.00540202
6,235,0.99910089,0.00000000,0.04201296,-0.00568502
6,240,0.99914453,0.00000000,0.04093722,-0.00586063
6,245,0.99919806,0.00000000,0.03959783,-0.00593641
6,250,0.99925503,0.00000000,0.03813417,-0.00593089
6,255,0.99930855,0.00000000,0.03671424,-0.00587213
6,260,0.99935218,0.00000000,0.03551958,-0.00579405
6,265,0.99938066,0.00000000,0.03471968,-0.00573023
6,270,0.99939055,0.00000000,0.03443788,-0.00570582
6,275,0.99938066,0.00000000,0.03471968,-0.00573023
6,280,0.99935218,0.00000000,0.03551958,-0.00579405
6,285,0.99930855,0.00000000,0.03671424,-0.00587213
6,290,0.99925503,0.00000000,0.03813417,-0.00593089
6,295,0.99919806,0.00000000,0.03959783,-0.00593641
6,300,0.99914453,0.00000000,0.04093722,-0.00586063
6,305,0.99910089,0.00000000,0.04201296,-0.00568502
6,310,0.99907241,0.00000000,0.04272173,-0.00540202
6,315,0.99906251,0.00000000,0.04299938,-0.00501486
6,320,0.99907241,0.00000000,0.04282230,-0.00453637
6,325,0.99910089,0.00000000,0.04220798,-0.00398682
6,330,0.99914453,0.00000000,0.04121532,-0.00339125
6,335,0.99919806,0.00000000,0.03994399,-0.00277621
6,340,0.99925503,0.00000000,0.03853179,-0.00216612
6,345,0.99930855,0.00000000,0.03714730,-0.00157957
6,350,0.99935218,0.00000000,0.03597442,-0.00102597
6,355,0.99938066,0.00000000,0.03518577,-0.00050356
6,360,0.99939055,0.00000000,0.03490736,-0.00000000
8,0,0.99930607,0.00000000,0.03724759,0.00000000
8,5,0.99928853,0.00000000,0.03770822,0.00071855
8,10,0.99923805,0.00000000,0.03900172,0.00148128
8,15,0.99916069,0.00000000,0.04089687,0.00231646
8,20,0.99906579,0.00000000,0.04309448,0.00322819
8,25,0.99896478,0.00000000,0.04529621,0.00419685
8,30,0.99886986,0.00000000,0.04724523,0.00518487
8,35,0.99879248,0.00000000,0.04874255,0.00614411
8,40,0.99874196,0.00000000,0.04965041,0.00702324
8,45,0.99872442,0.00000000,0.04989081,0.00777427
8,50,0.99874196,0.00000000,0.04944316,0.00835838
8,55,0.99879248,0.00000000,0.04834263,0.00875079
8,60,0.99886986,0.00000000,0.04667962,0.00894470
8,65,0.99896478,0.00000000,0.04460026,0.00895414
8,70,0.99906579,0.00000000,0.04230656,0.00881533
8,75,0.99916069,0.00000000,0.04005256,0.00858563
8,80,0.99923805,0.00000000,0.03812881,0.00833803
8,85,0.99928853,0.00000000,0.03682421,0.00814884
8,90,0.99930607,0.00000000,0.03636107,0.00807809
8,95,0.99928853,0.00000000,0.03682421,0.00814884
8,100,0.99923805,0.00000000,0.03812881,0.00833803
8,105,0.99916069,0.00000000,0.04005256,0.00858563
8,110,0.99906579,0.00000000,0.04230656,0.00881533
8,115,0.99896478,0.00000000,0.04460026,0.00895414
8,120,0.99886986,0.00000000,0.04667962,0.00894470
8,125,0.99879248,0.00000000,0.04834263,0.00875079
8,130,0.99874196,0.00000000,0.04944316,0.00835838
8,135,0.99872442,0.00000000,0.04989081,0.00777427
8,140,0.99874196,0.00000000,0.04965041,0.00702324
8,145,0.99879248,0.00000000,0.04874255,0.00614411
8,150,0.99886986,0.00000000,0.04724523,0.00518487
8,155,0.99896478,0.00000000,0.04529621,0.00419685
8,160,0.99906579,0.00000000,0.04309448,0.00322819
8,165,0.99916069,0.00000000,0.04089687,0.00231646
8,170,0.99923805,0.00000000,0.03900172,0.00148128
8,175,0.99928853,0.00000000,0.03770822,0.00071855
8,180,0.99930607,0.00000000,0.03724759,0.00000000
8,185,0.99928853,0.00000000,0.03770822,-0.00071855
8,190,0.99923805,0.00000000,0.03900172,-0.00148128
8,195,0.99916069,0.00000000,0.04089687,-0.00231646
8,200,0.99906579,0.00000000,0.04309448,-0.00322819
8,205,0.99896478,0.00000000,0.04529621,-0.00419685
8,210,0.99886986,0.00000000,0.04724523,-0.00518487
8,215,0.99879248,0.00000000,0.04874255,-0.00614411
8,220,0.99874196,0.00000000,0.04965041,-0.00702324
8,225,0.99872442,0.00000000,0.04989081,-0.00777427
8,230,0.99874196,0.00000000,0.04944316,-0.00835838
8,235,0.99879248,0.00000000,0.04834263,-0.00875079
8,240,0.99886986,0.00000000,0.04667962,-0.00894470
8,245,0.99896478,0.00000000,0.04460026,-0.00895414
8,250,0.99906579,0.00000000,0.04230656,-0.00881533
8,255,0.99916069,0.00000000,0.04005256,-0.00858563
8,260,0.99923805,0.00000000,0.03812881,-0.00833803
8,265,0.99928853,0.00000000,0.03682421,-0.00814884
8,270,0.99930607,0.00000000,0.03636107,-0.00807809
8,275,0.99928853,0.00000000,0.03682421,-0.00814884
8,280,0.99923805,0.00000000,0.03812881,-0.00833803
8,285,0.99916069,0.00000000,0.04005256,-0.00858563
8,290,0.99906579,0.00000000,0.04230656,-0.00881533
8,295,0.99896478,0.00000000,0.04460026,-0.00895414
8,300,0.99886986,0.00000000,0.04667962,-0.00894470
8,305,0.99879248,0.00000000,0.04834263,-0.00875079
8,310,0.99874196,0.00000000,0.04944316,-0.00835838
8,315,0.99872442,0.00000000,0.04989081,-0.00777427
8,320,0.99874196,0.00000000,0.04965041,-0.00702324
8,325,0.99879248,0.00000000,0.04874255,-0.00614411
8,330,0.99886986,0.00000000,0.04724523,-0.00518487
8,335,0.99896478,0.00000000,0.04529621,-0.00419685
8,340,0.99906579,0.00000000,0.04309448,-0.00322819
8,345,0.99916069,0.00000000,0.04089687,-0.00231646
8,350,0.99923805,0.00000000,0.03900172,-0.00148128
8,355,0.99928853,0.00000000,0.03770822,-0.00071855
8,360,0.99930607,0.00000000,0.03724759,-0.00000000
10,0,0.99919814,0.00000000,0.04003840,0.00000000
10,5,0.99917084,0.00000000,0.04070248,0.00096781
10,10,0.99909223,0.00000000,0.04255167,0.00201698
10,15,0.99897178,0.00000000,0.04522336,0.00319795
10,20,0.99882401,0.00000000,0.04827216,0.00451649
10,25,0.99866673,0.00000000,0.05127879,0.00593753
10,30,0.99851891,0.00000000,0.05390059,0.00739704
10,35,0.99839839,0.00000000,0.05588336,0.00881511
10,40,0.99831972,0.00000000,0.05705764,0.01010773
10,45,0.99829239,0.00000000,0.05733168,0.01119702
10,50,0.99831972,0.00000000,0.05668563,0.01201995
10,55,0.99839839,0.00000000,0.05516800,0.01253587
10,60,0.99851891,0.00000000,0.05289489,0.01273266
10,65,0.99866673,0.00000000,0.05005205,0.01263174
10,70,0.99882401,0.00000000,0.04689908,0.01229135
10,75,0.99897178,0.00000000,0.04377181,0.01180711
10,80,0.99909223,0.00000000,0.04107172,0.01130602
10,85,0.99917084,0.00000000,0.03922013,0.01092749
10,90,0.99919814,0.00000000,0.03855816,0.01078619
10,95,0.99917084,0.00000000,0.03922013,0.01092749
10,100,0.99909223,0.00000000,0.04107172,0.01130602
10,105,0.99897178,0.00000000,0.04377181,0.01180711
10,110,0.99882401,0.00000000,0.04689908,0.01229135
10,115,0.99866673,0.00000000,0.05005205,0.01263174
10,120,0.99851891,0.00000000,0.05289489,0.01273266
10,125,0.99839839,0.00000000,0.05516800,0.01253587
10,130,0.99831972,0.00000000,0.05668563,0.01201995
10,135,0.99829239,0.00000000,0.05733168,0.01119702
10,140,0.99831972,0.00000000,0.05705764,0.01010773
10,145,0.99839839,0.00000000,0.05588336,0.00881511
10,150,0.99851891,0.00000000,0.05390059,0.00739704
10,155,0.99866673,0.00000000,0.05127879,0.00593753
10,160,0.99882401,0.00000000,0.04827216,0.00451649
10,165,0.99897178,0.00000000,0.04522336,0.00319795
10,170,0.99909223,0.00000000,0.04255167,0.00201698
10,175,0.99917084,0.00000000,0.04070248,0.00096781
10,180,0.99919814,0.00000000,0.04003840,0.00000000
10,185,0.99917084,0.00000000,0.04070248,-0.00096781
10,190,0.99909223,0.00000000,0.04255167,-0.00201698
10,195,0.99897178,0.00000000,0.04522336,-0.00319795
10,200,0.99882401,0.00000000,0.04827216,-0.00451649
10,205,0.99866673,0.00000000,0.05127879,-0.00593753
10,210,0.99851891,0.00000000,0.05390059,-0.00739704
10,215,0.99839839,0.00000000,0.05588336,-0.00881511
10,220,0.99831972,0.00000000,0.05705764,-0.01010773
10,225,0.99829239,0.00000000,0.05733168,-0.01119702
10,230,0.99831972,0.00000000,0.05668563,-0.01201995
10,235,0.99839839,0.00000000,0.05516800,-0.01253587
10,240,0.99851891,0.00000000,0.05289489,-0.01273266
10,245,0.99866673,0.00000000,0.05005205,-0.01263174
10,250,0.99882401,0.00000000,0.04689908,-0.01229135
10,255,0.99897178,0.00000000,0.04377181,-0.01180711
10,260,0.99909223,0.00000000,0.04107172,-0.01130602
10,265,0.99917084,0.00000000,0.03922013,-0.01092749
10,270,0.99919814,0.00000000,0.03855816,-0.01078619
10,275,0.99917084,0.00000000,0.03922013,-0.01092749
10,280,0.99909223,0.00000000,0.04107172,-0.01130602
10,285,0.99897178,0.00000000,0.04377181,-0.01180711
10,290,0.99882401,0.00000000,0.04689908,-0.01229135
10,295,0.99866673,0.00000000,0.05005205,-0.01263174
10,300,0.99851891,0.00000000,0.05289489,-0.01273266
10,305,0.99839839,0.00000000,0.05516800,-0.01253587
10,310,0.99831972,0.00000000,0.05668563,-0.01201995
10,315,0.99829239,0.00000000,0.05733168,-0.01119702
10,320,0.99831972,0.00000000,0.05705764,-0.01010773
10,325,0.99839839,0.00000000,0.05588336,-0.00881511
10,330,0.99851891,0.00000000,0.05390059,-0.00739704
10,335,0.99866673,0.00000000,0.05127879,-0.00593753
10,340,0.99882401,0.00000000,0.04827216,-0.00451649
10,345,0.99897178,0.00000000,0.04522336,-0.00319795
10,350,0.99909223,0.00000000,0.04255167,-0.00201698
10,355,0.99917084,0.00000000,0.04070248,-0.00096781
10,360,0.99919814,0.00000000,0.04003840,-0.00000000
12,0,0.99906729,0.00000000,0.04318038,0.00000000
12,5,0.99902815,0.00000000,0.04405882,0.00125443
12,10,0.99891544,0.00000000,0.04648632,0.00263913
12,15,0.99874273,0.00000000,0.04995040,0.00423224
12,20,0.99853083,0.00000000,0.05384879,0.00604001
12,25,0.99830529,0.00000000,0.05764069,0.00800657
12,30,0.99809330,0.00000000,0.06090226,0.01003429
12,35,0.99792045,0.00000000,0.06333002,0.01200387
12,40,0.99780761,0.00000000,0.06472845,0.01379137
12,45,0.99776842,0.00000000,0.06499712,0.01528254
12,50,0.99780761,0.00000000,0.06412100,0.01638508
12,55,0.99792045,0.00000000,0.06216474,0.01703903
12,60,0.99809330,0.00000000,0.05927101,0.01722556
12,65,0.99830529,0.00000000,0.05566349,0.01697436
12,70,0.99853083,0.00000000,0.05165473,0.01636955
12,75,0.99874273,0.00000000,0.04765570,0.01555277
12,80,0.99891544,0.00000000,0.04417365,0.01471841
12,85,0.99902815,0.00000000,0.04176445,0.01408844
12,90,0.99906729,0.00000000,0.04089799,0.01385279
12,95,0.99902815,0.00000000,0.04176445,0.01408844
12,100,0.99891544,0.00000000,0.04417365,0.01471841
12,105,0.99874273,0.00000000,0.04765570,0.01555277
12,110,0.99853083,0.00000000,0.05165473,0.01636955
12,115,0.99830529,0.00000000,0.05566349,0.01697436
12,120,0.99809330,0.00000000,0.05927101,0.01722556
12,125,0.99792045,0.00000000,0.06216474,0.01703903
12,130,0.99780761,0.00000000,0.06412100,0.01638508
12,135,0.99776842,0.00000000,0.06499712,0.01528254
12,140,0.99780761,0.00000000,0.06472845,0.01379137
12,145,0.99792045,0.00000000,0.06333002,0.01200387
12,150,0.99809330,0.00000000,0.06090226,0.01003429
12,155,0.99830529,0.00000000,0.05764069,0.00800657
12,160,0.99853083,0.00000000,0.05384879,0.00604001
12,165,0.99874273,0.00000000,0.04995040,0.00423224
12,170,0.99891544,0.00000000,0.04648632,0.00263913
12,175,0.99902815,0.00000000,0.04405882,0.00125443
12,180,0.99906729,0.00000000,0.04318038,0.00000000
12,185,0.99902815,0.00000000,0.04405882,-0.00125443
12,190,0.99891544,0.00000000,0.04648632,-0.00263913
12,195,0.99874273,0.00000000,0.04995040,-0.00423224
12,200,0.99853083,0.00000000,0.05384879,-0.00604001
12,205,0.99830529,0.00000000,0.05764069,-0.00800657
12,210,0.99809330,0.00000000,0.06090226,-0.01003429
12,215,0.99792045,0.00000000,0.06333002,-0.01200387
12,220,0.99780761,0.00000000,0.06472845,-0.01379137
12,225,0.99776842,0.00000000,0.06499712,-0.01528254
12,230,0.99780761,0.00000000,0.06412100,-0.01638508
12,235,0.99792045,0.00000000,0.06216474,-0.01703903
12,240,0.99809330,0.00000000,0.05927101,-0.01722556
12,245,0.99830529,0.00000000,0.05566349,-0.01697436
