theta_deg,phi_deg,Etheta_real,Etheta_imag,Ephi_real,Ephi_imag
2,310,1.00000000,0.00000000,0.00000000,-0.00000000
2,315,1.00000000,0.00000000,0.00000000,-0.00000000
2,320,1.00000000,0.00000000,0.00000000,-0.00000000
2,325,1.00000000,0.00000000,0.00000000,-0.00000000
2,330,1.00000000,0.00000000,0.00000000,-0.00000000
2,335,1.00000000,0.00000000,0.00000000,-0.00000000
2,340,1.00000000,0.00000000,0.00000000,-0.00000000
2,345,1.00000000,0.00000000,0.00000000,-0.00000000
2,350,1.00000000,0.00000000,0.00000000,-0.00000000
2,355,1.00000000,0.00000000,0.00000000,-0.00000000
2,360,1.00000000,0.00000000,0.00000000,-0.00000000
4,0,1.00000000,0.00000000,0.00000000,0.00000000
4,5,1.00000000,0.00000000,0.00000000,0.00000000
4,10,1.00000000,0.00000000,0.00000000,0.00000000
4,15,1.00000000,0.00000000,0.00000000,0.00000000
4,20,1.00000000,0.00000000,0.00000000,0.00000000
4,25,1.00000000,0.00000000,0.00000000,0.00000000
4,30,1.00000000,0.00000000,0.00000000,0.00000000
4,35,1.00000000,0.00000000,0.00000000,0.00000000
4,40,1.00000000,0.00000000,0.00000000,0.00000000
4,45,1.00000000,0.00000000,0.00000000,0.00000000
4,50,1.00000000,0.00000000,0.00000000,0.00000000
4,55,1.00000000,0.00000000,0.00000000,0.00000000
4,60,1.00000000,0.00000000,0.00000000,0.00000000
4,65,1.00000000,0.00000000,0.00000000,0.00000000
4,70,1.00000000,0.00000000,0.00000000,0.00000000
4,75,1.00000000,0.00000000,0.00000000,0.00000000
4,80,1.00000000,0.00000000,0.00000000,0.00000000
4,85,1.00000000,0.00000000,0.00000000,0.00000000
4,90,1.00000000,0.00000000,0.00000000,0.00000000
4,95,1.00000000,0.00000000,0.00000000,0.00000000
4,100,1.00000000,0.00000000,0.00000000,0.00000000
4,105,1.00000000,0.00000000,0.00000000,0.00000000
4,110,1.00000000,0.00000000,0.00000000,0.00000000
4,115,1.00000000,0.00000000,0.00000000,0.00000000
4,120,1.00000000,0.00000000,0.00000000,0.00000000
4,125,1.00000000,0.00000000,0.00000000,0.00000000
4,130,1.00000000,0.00000000,0.00000000,0.00000000
4,135,1.00000000,0.00000000,0.00000000,0.00000000
4,140,1.00000000,0.00000000,0.00000000,0.00000000
4,145,1.00000000,0.00000000,0.00000000,0.00000000
4,150,1.00000000,0.00000000,0.00000000,0.00000000
4,155,1.00000000,0.00000000,0.00000000,0.00000000
4,160,1.00000000,0.00000000,0.00000000,0.00000000
4,165,1.00000000,0.00000000,0.00000000,0.00000000
4,170,1.00000000,0.00000000,0.00000000,0.00000000
4,175,1.00000000,0.00000000,0.00000000,0.00000000
4,180,1.00000000,0.00000000,0.00000000,0.00000000
4,185,1.00000000,0.00000000,0.00000000,-0.00000000
4,190,1.00000000,0.00000000,0.00000000,-0.00000000
4,195,1.00000000,0.00000000,0.00000000,-0.00000000
4,200,1.00000000,0.00000000,0.00000000,-0.00000000
4,205,1.00000000,0.00000000,0.00000000,-0.00000000
4,210,1.00000000,0.00000000,0.00000000,-0.00000000
4,215,1.00000000,0.00000000,0.00000000,-0.00000000
4,220,1.00000000,0.00000000,0.00000000,-0.00000000
4,225,1.00000000,0.00000000,0.00000000,-0.00000000
4,230,1.00000000,0.00000000,0.00000000,-0.00000000
4,235,1.00000000,0.00000000,0.00000000,-0.00000000
4,240,1.00000000,0.00000000,0.00000000,-0.00000000
4,245,1.00000000,0.00000000,0.00000000,-0.00000000
4,250,1.00000000,0.00000000,0.00000000,-0.00000000
4,255,1.00000000,0.00000000,0.00000000,-0.00000000
4,260,1.00000000,0.00000000,0.00000000,-0.00000000
4,265,1.00000000,0.00000000,0.00000000,-0.00000000
4,270,1.00000000,0.00000000,0.00000000,-0.00000000
4,275,1.00000000,0.00000000,0.00000000,-0.00000000
4,280,1.00000000,0.00000000,0.00000000,-0.00000000
4,285,1.00000000,0.00000000,0.00000000,-0.00000000
4,290,1.00000000,0.00000000,0.00000000,-0.00000000
4,295,1.00000000,0.00000000,0.00000000,-0.00000000
4,300,1.00000000,0.00000000,0.00000000,-0.00000000
4,305,1.00000000,0.00000000,0.00000000,-0.00000000
4,310,1.00000000,0.00000000,0.00000000,-0.00000000
4,315,1.00000000,0.00000000,0.00000000,-0.00000000
4,320,1.00000000,0.00000000,0.00000000,-0.00000000
4,325,1.00000000,0.00000000,0.00000000,-0.00000000
4,330,1.00000000,0.00000000,0.00000000,-0.00000000
4,335,1.00000000,0.00000000,0.00000000,-0.00000000
4,340,1.00000000,0.00000000,0.00000000,-0.00000000
4,345,1.00000000,0.00000000,0.00000000,-0.00000000
4,350,1.00000000,0.00000000,0.00000000,-0.00000000
4,355,1.00000000,0.00000000,0.00000000,-0.00000000
4,360,1.00000000,0.00000000,0.00000000,-0.00000000
6,0,1.00000000,0.00000000,0.00000000,0.00000000
6,5,1.00000000,0.00000000,0.00000000,0.00000000
6,10,1.00000000,0.00000000,0.00000000,0.00000000
6,15,1.00000000,0.00000000,0.00000000,0.00000000
6,20,1.00000000,0.00000000,0.00000000,0.00000000
6,25,1.00000000,0.00000000,0.00000000,0.00000000
6,30,1.00000000,0.00000000,0.00000000,0.00000000
6,35,1.00000000,0.00000000,0.00000000,0.00000000
6,40,1.00000000,0.00000000,0.00000000,0.00000000
6,45,1.00000000,0.00000000,0.00000000,0.00000000
6,50,1.00000000,0.00000000,0.00000000,0.00000000
6,55,1.00000000,0.00000000,0.00000000,0.00000000
6,60,1.00000000,0.00000000,0.00000000,0.00000000
6,65,1.00000000,0.00000000,0.00000000,0.00000000
6,70,1.00000000,0.00000000,0.00000000,0.00000000
6,75,1.00000000,0.00000000,0.00000000,0.00000000
6,80,1.00000000,0.00000000,0.00000000,0.00000000
6,85,1.00000000,0.00000000,0.00000000,0.00000000
6,90,1.00000000,0.00000000,0.00000000,0.00000000
6,95,1.00000000,0.00000000,0.00000000,0.00000000
6,100,1.00000000,0.00000000,0.00000000,0.00000000
6,105,1.00000000,0.00000000,0.00000000,0.00000000
6,110,1.00000000,0.00000000,0.00000000,0.00000000
6,115,1.00000000,0.00000000,0.00000000,0.00000000
6,120,1.00000000,0.00000000,0.00000000,0.00000000
6,125,1.00000000,0.00000000,0.00000000,0.00000000
6,130,1.00000000,0.00000000,0.00000000,0.00000000
6,135,1.00000000,0.00000000,0.00000000,0.00000000
6,140,1.00000000,0.00000000,0.00000000,0.00000000
6,145,1.00000000,0.00000000,0.00000000,0.00000000
6,150,1.00000000,0.00000000,0.00000000,0.00000000
6,155,1.00000000,0.00000000,0.00000000,0.00000000
6,160,1.00000000,0.00000000,0.00000000,0.00000000
6,165,1.00000000,0.00000000,0.00000000,0.00000000
6,170,1.00000000,0.00000000,0.00000000,0.00000000
6,175,1.00000000,0.00000000,0.00000000,0.00000000
6,180,1.00000000,0.00000000,0.00000000,0.00000000
6,185,1.00000000,0.00000000,0.00000000,-0.00000000
6,190,1.00000000,0.00000000,0.00000000,-0.00000000
6,195,1.00000000,0.00000000,0.00000000,-0.00000000
6,200,1.00000000,0.00000000,0.00000000,-0.00000000
6,205,1.00000000,0.00000000,0.00000000,-0.00000000
6,210,1.00000000,0.00000000,0.00000000,-0.00000000
6,215,1.00000000,0.00000000,0.00000000,-0.00000000
6,220,1.00000000,0.00000000,0.00000000,-0.00000000
6,225,1.00000000,0.00000000,0.00000000,-0.00000000
6,230,1.00000000,0.00000000,0.00000000,-0.00000000
6,235,1.00000000,0.00000000,0.00000000,-0.00000000
6,240,1.00000000,0.00000000,0.00000000,-0.00000000
6,245,1.00000000,0.00000000,0.00000000,-0.00000000
6,250,1.00000000,0.00000000,0.00000000,-0.00000000
6,255,1.00000000,0.00000000,0.00000000,-0.00000000
6,260,1.00000000,0.00000000,0.00000000,-0.00000000
6,265,1.00000000,0.00000000,0.00000000,-0.00000000
6,270,1.00000000,0.00000000,0.00000000,-0.00000000
6,275,1.00000000,0.00000000,0.00000000,-0.00000000
6,280,1.00000000,0.00000000,0.00000000,-0.00000000
6,285,1.00000000,0.00000000,0.00000000,-0.00000000
6,290,1.00000000,0.00000000,0.00000000,-0.00000000
6,295,1.00000000,0.00000000,0.00000000,-0.00000000
6,300,1.00000000,0.00000000,0.00000000,-0.00000000
6,305,1.00000000,0.00000000,0.00000000,-0.00000000
6,310,1.00000000,0.00000000,0.00000000,-0.00000000
6,315,1.00000000,0.00000000,0.00000000,-0.00000000
6,320,1.00000000,0.00000000,0.00000000,-0.00000000
6,325,1.00000000,0.00000000,0.00000000,-0.00000000
6,330,1.00000000,0.00000000,0.00000000,-0.00000000
6,335,1.00000000,0.00000000,0.00000000,-0.00000000
6,340,1.00000000,0.00000000,0.00000000,-0.00000000
6,345,1.00000000,0.00000000,0.00000000,-0.00000000
6,350,1.00000000,0.00000000,0.00000000,-0.00000000
6,355,1.00000000,0.00000000,0.00000000,-0.00000000
6,360,1.00000000,0.00000000,0.00000000,-0.00000000
8,0,1.00000000,0.00000000,0.00000000,0.00000000
8,5,1.00000000,0.00000000,0.00000000,0.00000000
8,10,1.00000000,0.00000000,0.00000000,0.00000000
8,15,1.00000000,0.00000000,0.00000000,0.00000000
8,20,1.00000000,0.00000000,0.00000000,0.00000000
8,25,1.00000000,0.00000000,0.00000000,0.00000000
8,30,1.00000000,0.00000000,0.00000000,0.00000000
8,35,1.00000000,0.00000000,0.00000000,0.00000000
8,40,1.00000000,0.00000000,0.00000000,0.00000000
8,45,1.00000000,0.00000000,0.00000000,0.00000000
8,50,1.00000000,0.00000000,0.00000000,0.00000000
8,55,1.00000000,0.00000000,0.00000000,0.00000000
8,60,1.00000000,0.00000000,0.00000000,0.00000000
8,65,1.00000000,0.00000000,0.00000000,0.00000000
8,70,1.00000000,0.00000000,0.00000000,0.00000000
8,75,1.00000000,0.00000000,0.00000000,0.00000000
8,80,1.00000000,0.00000000,0.00000000,0.00000000
8,85,1.00000000,0.00000000,0.00000000,0.00000000
8,90,1.00000000,0.00000000,0.00000000,0.00000000
8,95,1.00000000,0.00000000,0.00000000,0.00000000
8,100,1.00000000,0.00000000,0.00000000,0.00000000
8,105,1.00000000,0.00000000,0.00000000,0.00000000
8,110,1.00000000,0.00000000,0.00000000,0.00000000
8,115,1.00000000,0.00000000,0.00000000,0.00000000
8,120,1.00000000,0.00000000,0.00000000,0.00000000
8,125,1.00000000,0.00000000,0.00000000,0.00000000
8,130,1.00000000,0.00000000,0.00000000,0.00000000
8,135,1.00000000,0.00000000,0.00000000,0.00000000
8,140,1.00000000,0.00000000,0.00000000,0.00000000
8,145,1.00000000,0.00000000,0.00000000,0.00000000
8,150,1.00000000,0.00000000,0.00000000,0.00000000
8,155,1.00000000,0.00000000,0.00000000,0.00000000
8,160,1.00000000,0.00000000,0.00000000,0.00000000
8,165,1.00000000,0.00000000,0.00000000,0.00000000
8,170,1.00000000,0.00000000,0.00000000,0.00000000
8,175,1.00000000,0.00000000,0.00000000,0.00000000
8,180,1.00000000,0.00000000,0.00000000,0.00000000
8,185,1.00000000,0.00000000,0.00000000,-0.00000000
8,190,1.00000000,0.00000000,0.00000000,-0.00000000
8,195,1.00000000,0.00000000,0.00000000,-0.00000000
8,200,1.00000000,0.00000000,0.00000000,-0.00000000
8,205,1.00000000,0.00000000,0.00000000,-0.00000000
8,210,1.00000000,0.00000000,0.00000000,-0.00000000
8,215,1.00000000,0.00000000,0.00000000,-0.00000000
8,220,1.00000000,0.00000000,0.00000000,-0.00000000
8,225,1.00000000,0.00000000,0.00000000,-0.00000000
8,230,1.00000000,0.00000000,0.00000000,-0.00000000
8,235,1.00000000,0.00000000,0.00000000,-0.00000000
8,240,1.00000000,0.00000000,0.00000000,-0.00000000
8,245,1.00000000,0.00000000,0.00000000,-0.00000000
8,250,1.00000000,0.00000000,0.00000000,-0.00000000
8,255,1.00000000,0.00000000,0.00000000,-0.00000000
8,260,1.00000000,0.00000000,0.00000000,-0.00000000
8,265,1.00000000,0.00000000,0.00000000,-0.00000000
8,270,1.00000000,0.00000000,0.00000000,-0.00000000
8,275,1.00000000,0.00000000,0.00000000,-0.00000000
8,280,1.00000000,0.00000000,0.00000000,-0.00000000
8,285,1.00000000,0.00000000,0.00000000,-0.00000000
8,290,1.00000000,0.00000000,0.00000000,-0.00000000
8,295,1.00000000,0.00000000,0.00000000,-0.00000000
8,300,1.00000000,0.00000000,0.00000000,-0.00000000
8,305,1.00000000,0.00000000,0.00000000,-0.00000000
8,310,1.00000000,0.00000000,0.00000000,-0.00000000
8,315,1.00000000,0.00000000,0.00000000,-0.00000000
8,320,1.00000000,0.00000000,0.00000000,-0.00000000
8,325,1.00000000,0.00000000,0.00000000,-0.00000000
8,330,1.00000000,0.00000000,0.00000000,-0.00000000
8,335,1.00000000,0.00000000,0.00000000,-0.00000000
8,340,1.00000000,0.00000000,0.00000000,-0.00000000
8,345,1.00000000,0.00000000,0.00000000,-0.00000000
8,350,1.00000000,0.00000000,0.00000000,-0.00000000
8,355,1.00000000,0.00000000,0.00000000,-0.00000000
8,360,1.00000000,0.00000000,0.00000000,-0.00000000
10,0,1.00000000,0.00000000,0.00000000,0.00000000
10,5,1.00000000,0.00000000,0.00000000,0.00000000
10,10,1.00000000,0.00000000,0.00000000,0.00000000
10,15,1.00000000,0.00000000,0.00000000,0.00000000
10,20,1.00000000,0.00000000,0.00000000,0.00000000
10,25,1.00000000,0.00000000,0.00000000,0.00000000
10,30,1.00000000,0.00000000,0.00000000,0.00000000
10,35,1.00000000,0.00000000,0.00000000,0.00000000
10,40,1.00000000,0.00000000,0.00000000,0.00000000
10,45,1.00000000,0.00000000,0.00000000,0.00000000
10,50,1.00000000,0.00000000,0.00000000,0.00000000
10,55,1.00000000,0.00000000,0.00000000,0.00000000
10,60,1.00000000,0.00000000,0.00000000,0.00000000
10,65,1.00000000,0.00000000,0.00000000,0.00000000
10,70,1.00000000,0.00000000,0.00000000,0.00000000
10,75,1.00000000,0.00000000,0.00000000,0.00000000
10,80,1.00000000,0.00000000,0.00000000,0.00000000
10,85,1.00000000,0.00000000,0.00000000,0.00000000
10,90,1.00000000,0.00000000,0.00000000,0.00000000
10,95,1.00000000,0.00000000,0.00000000,0.00000000
10,100,1.00000000,0.00000000,0.00000000,0.00000000
10,105,1.00000000,0.00000000,0.00000000,0.00000000
10,110,1.00000000,0.00000000,0.00000000,0.00000000
10,115,1.00000000,0.00000000,0.00000000,0.00000000
10,120,1.00000000,0.00000000,0.00000000,0.00000000
10,125,1.00000000,0.00000000,0.00000000,0.00000000
10,130,1.00000000,0.00000000,0.00000000,0.00000000
10,135,1.00000000,0.00000000,0.00000000,0.00000000
10,140,1.00000000,0.00000000,0.00000000,0.00000000
10,145,1.00000000,0.00000000,0.00000000,0.00000000
10,150,1.00000000,0.00000000,0.00000000,0.00000000
10,155,1.00000000,0.00000000,0.00000000,0.00000000
10,160,1.00000000,0.00000000,0.00000000,0.00000000
10,165,1.00000000,0.00000000,0.00000000,0.00000000
10,170,1.00000000,0.00000000,0.00000000,0.00000000
10,175,1.00000000,0.00000000,0.00000000,0.00000000
10,180,1.00000000,0.00000000,0.00000000,0.00000000
10,185,1.00000000,0.00000000,0.00000000,-0.00000000
10,190,1.00000000,0.00000000,0.00000000,-0.00000000
10,195,1.00000000,0.00000000,0.00000000,-0.00000000
10,200,1.00000000,0.00000000,0.00000000,-0.00000000
10,205,1.00000000,0.00000000,0.00000000,-0.00000000
10,210,1.00000000,0.00000000,0.00000000,-0.00000000
10,215,1.00000000,0.00000000,0.00000000,-0.00000000
10,220,1.00000000,0.00000000,0.00000000,-0.00000000
10,225,1.00000000,0.00000000,0.00000000,-0.00000000
10,230,1.00000000,0.00000000,0.00000000,-0.00000000
10,235,1.00000000,0.00000000,0.00000000,-0.00000000
10,240,1.00000000,0.00000000,0.00000000,-0.00000000
10,245,1.00000000,0.00000000,0.00000000,-0.00000000
10,250,1.00000000,0.00000000,0.00000000,-0.00000000
10,255,1.00000000,0.00000000,0.00000000,-0.00000000
10,260,1.00000000,0.00000000,0.00000000,-0.00000000
10,265,1.00000000,0.00000000,0.00000000,-0.00000000
10,270,1.00000000,0.00000000,0.00000000,-0.00000000
10,275,1.00000000,0.00000000,0.00000000,-0.00000000
10,280,1.00000000,0.00000000,0.00000000,-0.00000000
10,285,1.00000000,0.00000000,0.00000000,-0.00000000
10,290,1.00000000,0.00000000,0.00000000,-0.00000000
10,295,1.00000000,0.00000000,0.00000000,-0.00000000
10,300,1.00000000,0.00000000,0.00000000,-0.00000000
10,305,1.00000000,0.00000000,0.00000000,-0.00000000
10,310,1.00000000,0.00000000,0.00000000,-0.00000000
10,315,1.00000000,0.00000000,0.00000000,-0.00000000
10,320,1.00000000,0.00000000,0.00000000,-0.00000000
10,325,1.00000000,0.00000000,0.00000000,-0.00000000
10,330,1.00000000,0.00000000,0.00000000,-0.00000000
10,335,1.00000000,0.00000000,0.00000000,-0.00000000
10,340,1.00000000,0.00000000,0.00000000,-0.00000000
10,345,1.00000000,0.00000000,0.00000000,-0.00000000
10,350,1.00000000,0.00000000,0.00000000,-0.00000000
10,355,1.00000000,0.00000000,0.00000000,-0.00000000
10,360,1.00000000,0.00000000,0.00000000,-0.00000000
12,0,1.00000000,0.00000000,0.00000000,0.00000000
12,5,1.00000000,0.00000000,0.00000000,0.00000000
12,10,1.00000000,0.00000000,0.00000000,0.00000000
12,15,1.00000000,0.00000000,0.00000000,0.00000000
12,20,1.00000000,0.00000000,0.00000000,0.00000000
12,25,1.00000000,0.00000000,0.00000000,0.00000000
12,30,1.00000000,0.00000000,0.00000000,0.00000000
12,35,1.00000000,0.00000000,0.00000000,0.00000000
12,40,1.00000000,0.00000000,0.00000000,0.00000000
12,45,1.00000000,0.00000000,0.00000000,0.00000000
12,50,1.00000000,0.00000000,0.00000000,0.00000000
12,55,1.00000000,0.00000000,0.00000000,0.00000000
12,60,1.00000000,0.00000000,0.00000000,0.00000000
12,65,1.00000000,0.00000000,0.00000000,0.00000000
12,70,1.00000000,0.00000000,0.00000000,0.00000000
12,75,1.00000000,0.00000000,0.00000000,0.00000000
12,80,1.00000000,0.00000000,0.00000000,0.00000000
12,85,1.00000000,0.00000000,0.00000000,0.00000000
12,90,1.00000000,0.00000000,0.00000000,0.00000000
12,95,1.00000000,0.00000000,0.00000000,0.00000000
12,100,1.00000000,0.00000000,0.00000000,0.00000000
12,105,1.00000000,0.00000000,0.00000000,0.00000000
12,110,1.00000000,0.00000000,0.00000000,0.00000000
12,115,1.00000000,0.00000000,0.00000000,0.00000000
12,120,1.00000000,0.00000000,0.00000000,0.00000000
12,125,1.00000000,0.00000000,0.00000000,0.00000000
12,130,1.00000000,0.00000000,0.00000000,0.00000000
12,135,1.00000000,0.00000000,0.00000000,0.00000000
12,140,1.00000000,0.00000000,0.00000000,0.00000000
12,145,1.00000000,0.00000000,0.00000000,0.00000000
12,150,1.00000000,0.00000000,0.00000000,0.00000000
12,155,1.00000000,0.00000000,0.00000000,0.00000000
12,160,1.00000000,0.00000000,0.00000000,0.00000000
12,165,1.00000000,0.00000000,0.00000000,0.00000000
12,170,1.00000000,0.00000000,0.00000000,0.00000000
12,175,1.00000000,0.00000000,0.00000000,0.00000000
12,180,1.00000000,0.00000000,0.00000000,0.00000000
12,185,1.00000000,0.00000000,0.00000000,-0.00000000
12,190,1.00000000,0.00000000,0.00000000,-0.00000000
12,195,1.00000000,0.00000000,0.00000000,-0.00000000
12,200,1.00000000,0.00000000,0.00000000,-0.00000000
12,205,1.00000000,0.00000000,0.00000000,-0.00000000
12,210,1.00000000,0.00000000,0.00000000,-0.00000000
12,215,1.00000000,0.00000000,0.00000000,-0.00000000
12,220,1.00000000,0.00000000,0.00000000,-0.00000000
12,225,1.00000000,0.00000000,0.00000000,-0.00000000
12,230,1.00000000,0.00000000,0.00000000,-0.00000000
12,235,1.00000000,0.00000000,0.00000000,-0.00000000
12,240,1.00000000,0.00000000,0.00000000,-0.00000000
12,245,1.00000000,0.00000000,0.00000000,-0.00000000
