theta_deg,phi_deg,Etheta_real,Etheta_imag,Ephi_real,Ephi_imag
4,70,0.99981771,0.00000000,0.01899181,0.00196243
4,75,0.99982565,0.00000000,0.01856794,0.00197259
4,80,0.99983213,0.00000000,0.01821593,0.00197332
4,85,0.99983635,0.00000000,0.01798278,0.00197077
4,90,0.99983782,0.00000000,0.01790116,0.00196938
4,95,0.99983635,0.00000000,0.01798278,0.00197077
4,100,0.99983213,0.00000000,0.01821593,0.00197332
4,105,0.99982565,0.00000000,0.01856794,0.00197259
4,110,0.99981771,0.00000000,0.01899181,0.00196243
4,115,0.99980926,0.00000000,0.01943424,0.00193633
4,120,0.99980132,0.00000000,0.01984319,0.00188866
4,125,0.99979485,0.00000000,0.02017346,0.00181559
4,130,0.99979062,0.00000000,0.02039047,0.00171557
4,135,0.99978915,0.00000000,0.02047249,0.00158939
4,140,0.99979062,0.00000000,0.02041178,0.00144003
4,145,0.99979485,0.00000000,0.02021501,0.00127216
4,150,0.99980132,0.00000000,0.01990296,0.00109151
4,155,0.99980926,0.00000000,0.01950953,0.00090409
4,160,0.99981771,0.00000000,0.01907952,0.00071536
4,165,0.99982565,0.00000000,0.01866492,0.00052947
4,170,0.99983213,0.00000000,0.01831918,0.00034860
4,175,0.99983635,0.00000000,0.01808962,0.00017276
4,180,0.99983782,0.00000000,0.01800916,0.00000000
4,185,0.99983635,0.00000000,0.01808962,-0.00017276
4,190,0.99983213,0.00000000,0.01831918,-0.00034860
4,195,0.99982565,0.00000000,0.01866492,-0.00052947
4,200,0.99981771,0.00000000,0.01907952,-0.00071536
4,205,0.99980926,0.00000000,0.01950953,-0.00090409
4,210,0.99980132,0.00000000,0.01990296,-0.00109151
4,215,0.99979485,0.00000000,0.02021501,-0.00127216
4,220,0.99979062,0.00000000,0.02041178,-0.00144003
4,225,0.99978915,0.00000000,0.02047249,-0.00158939
4,230,0.99979062,0.00000000,0.02039047,-0.00171557
4,235,0.99979485,0.00000000,0.02017346,-0.00181559
4,240,0.99980132,0.00000000,0.01984319,-0.00188866
4,245,0.99980926,0.00000000,0.01943424,-0.00193633
4,250,0.99981771,0.00000000,0.01899181,-0.00196243
4,255,0.99982565,0.00000000,0.01856794,-0.00197259
4,260,0.99983213,0.00000000,0.01821593,-0.00197332
4,265,0.99983635,0.00000000,0.01798278,-0.00197077
4,270,0.99983782,0.00000000,0.01790116,-0.00196938
4,275,0.99983635,0.00000000,0.01798278,-0.00197077
4,280,0.99983213,0.00000000,0.01821593,-0.00197332
4,285,0.99982565,0.00000000,0.01856794,-0.00197259
4,290,0.99981771,0.00000000,0.01899181,-0.00196243
4,295,0.99980926,0.00000000,0.01943424,-0.00193633
4,300,0.99980132,0.00000000,0.01984319,-0.00188866
4,305,0.99979485,0.00000000,0.02017346,-0.00181559
4,310,0.99979062,0.00000000,0.02039047,-0.00171557
4,315,0.99978915,0.00000000,0.02047249,-0.00158939
4,320,0.99979062,0.00000000,0.02041178,-0.00144003
4,325,0.99979485,0.00000000,0.02021501,-0.00127216
4,330,0.99980132,0.00000000,0.01990296,-0.00109151
4,335,0.99980926,0.00000000,0.01950953,-0.00090409
4,340,0.99981771,0.00000000,0.01907952,-0.00071536
4,345,0.99982565,0.00000000,0.01866492,-0.00052947
4,350,0.99983213,0.00000000,0.01831918,-0.00034860
4,355,0.99983635,0.00000000,0.01808962,-0.00017276
4,360,0.99983782,0.00000000,0.01800916,-0.00000000
6,0,0.99982267,0.00000000,0.01883165,0.00000000
6,5,0.99981937,0.00000000,0.01900385,0.00027197
6,10,0.99980989,0.00000000,0.01949063,0.00055586
6,15,0.99979535,0.00000000,0.02021196,0.00085945
6,20,0.99977752,0.00000000,0.02105987,0.00118391
6,25,0.99975854,0.00000000,0.02192133,0.00152359
6,30,0.99974070,0.00000000,0.02269443,0.00186733
6,35,0.99972617,0.00000000,0.02329700,0.00220056
6,40,0.99971668,0.00000000,0.02367020,0.00250750
6,45,0.99971338,0.00000000,0.02377948,0.00277332
6,50,0.99971668,0.00000000,0.02361461,0.00298599
6,55,0.99972617,0.00000000,0.02318936,0.00313789
6,60,0.99974070,0.00000000,0.02254130,0.00322704
6,65,0.99975854,0.00000000,0.02173136,0.00325791
6,70,0.99977752,0.00000000,0.02084255,0.00324158
6,75,0.99979535,0.00000000,0.01997633,0.00319504
6,80,0.99980989,0.00000000,0.01924420,0.00313916
6,85,0.99981937,0.00000000,0.01875212,0.00309490
6,90,0.99982267,0.00000000,0.01857837,0.00307815
6,95,0.99981937,0.00000000,0.01875212,0.00309490
6,100,0.99980989,0.00000000,0.01924420,0.00313916
6,105,0.99979535,0.00000000,0.01997633,0.00319504
6,110,0.99977752,0.00000000,0.02084255,0.00324158
6,115,0.99975854,0.00000000,0.02173136,0.00325791
6,120,0.99974070,0.00000000,0.02254130,0.00322704
6,125,0.99972617,0.00000000,0.02318936,0.00313789
6,130,0.99971668,0.00000000,0.02361461,0.00298599
6,135,0.99971338,0.00000000,0.02377948,0.00277332
6,140,0.99971668,0.00000000,0.02367020,0.00250750
6,145,0.99972617,0.00000000,0.02329700,0.00220056
6,150,0.99974070,0.00000000,0.02269443,0.00186733
6,155,0.99975854,0.00000000,0.02192133,0.00152359
6,160,0.99977752,0.00000000,0.02105987,0.00118391
6,165,0.99979535,0.00000000,0.02021196,0.00085945
6,170,0.99980989,0.00000000,0.01949063,0.00055586
6,175,0.99981937,0.00000000,0.01900385,0.00027197
6,180,0.99982267,0.00000000,0.01883165,0.00000000
6,185,0.99981937,0.00000000,0.01900385,-0.00027197
6,190,0.99980989,0.00000000,0.01949063,-0.00055586
6,195,0.99979535,0.00000000,0.02021196,-0.00085945
6,200,0.99977752,0.00000000,0.02105987,-0.00118391
6,205,0.99975854,0.00000000,0.02192133,-0.00152359
6,210,0.99974070,0.00000000,0.02269443,-0.00186733
6,215,0.99972617,0.00000000,0.02329700,-0.00220056
6,220,0.99971668,0.00000000,0.02367020,-0.00250750
6,225,0.99971338,0.00000000,0.02377948,-0.00277332
6,230,0.99971668,0.00000000,0.02361461,-0.00298599
6,235,0.99972617,0.00000000,0.02318936,-0.00313789
6,240,0.99974070,0.00000000,0.02254130,-0.00322704
6,245,0.99975854,0.00000000,0.02173136,-0.00325791
6,250,0.99977752,0.00000000,0.02084255,-0.00324158
6,255,0.99979535,0.00000000,0.01997633,-0.00319504
6,260,0.99980989,0.00000000,0.01924420,-0.00313916
6,265,0.99981937,0.00000000,0.01875212,-0.00309490
6,270,0.99982267,0.00000000,0.01857837,-0.00307815
6,275,0.99981937,0.00000000,0.01875212,-0.00309490
6,280,0.99980989,0.00000000,0.01924420,-0.00313916
6,285,0.99979535,0.00000000,0.01997633,-0.00319504
6,290,0.99977752,0.00000000,0.02084255,-0.00324158
6,295,0.99975854,0.00000000,0.02173136,-0.00325791
6,300,0.99974070,0.00000000,0.02254130,-0.00322704
6,305,0.99972617,0.00000000,0.02318936,-0.00313789
6,310,0.99971668,0.00000000,0.02361461,-0.00298599
6,315,0.99971338,0.00000000,0.02377948,-0.00277332
6,320,0.99971668,0.00000000,0.02367020,-0.00250750
6,325,0.99972617,0.00000000,0.02329700,-0.00220056
6,330,0.99974070,0.00000000,0.02269443,-0.00186733
6,335,0.99975854,0.00000000,0.02192133,-0.00152359
6,340,0.99977752,0.00000000,0.02105987,-0.00118391
6,345,0.99979535,0.00000000,0.02021196,-0.00085945
6,350,0.99980989,0.00000000,0.01949063,-0.00055586
6,355,0.99981937,0.00000000,0.01900385,-0.00027197
6,360,0.99982267,0.00000000,0.01883165,-0.00000000
8,0,0.99980156,0.00000000,0.01992099,0.00000000
8,5,0.99979572,0.00000000,0.02020838,0.00038508
8,10,0.99977890,0.00000000,0.02101247,0.00079805
8,15,0.99975312,0.00000000,0.02218361,0.00125651
8,20,0.99972151,0.00000000,0.02353286,0.00176284
8,25,0.99968787,0.00000000,0.02487687,0.00230493
8,30,0.99965625,0.00000000,0.02606152,0.00286009
8,35,0.99963047,0.00000000,0.02696955,0.00339958
8,40,0.99961365,0.00000000,0.02752077,0.00389292
8,45,0.99960781,0.00000000,0.02767016,0.00431172
8,50,0.99961365,0.00000000,0.02740590,0.00463297
8,55,0.99963047,0.00000000,0.02674827,0.00484187
8,60,0.99965625,0.00000000,0.02574952,0.00493410
8,65,0.99968787,0.00000000,0.02449466,0.00491765
8,70,0.99972151,0.00000000,0.02310260,0.00481384
8,75,0.99975312,0.00000000,0.02172563,0.00465709
8,80,0.99977890,0.00000000,0.02054218,0.00449218
8,85,0.99979572,0.00000000,0.01973462,0.00436708
8,90,0.99980156,0.00000000,0.01944685,0.00432037
8,95,0.99979572,0.00000000,0.01973462,0.00436708
8,100,0.99977890,0.00000000,0.02054218,0.00449218
8,105,0.99975312,0.00000000,0.02172563,0.00465709
8,110,0.99972151,0.00000000,0.02310260,0.00481384
8,115,0.99968787,0.00000000,0.02449466,0.00491765
8,120,0.99965625,0.00000000,0.02574952,0.00493410
8,125,0.99963047,0.00000000,0.02674827,0.00484187
8,130,0.99961365,0.00000000,0.02740590,0.00463297
8,135,0.99960781,0.00000000,0.02767016,0.00431172
8,140,0.99961365,0.00000000,0.02752077,0.00389292
8,145,0.99963047,0.00000000,0.02696955,0.00339958
8,150,0.99965625,0.00000000,0.02606152,0.00286009
8,155,0.99968787,0.00000000,0.02487687,0.00230493
8,160,0.99972151,0.00000000,0.02353286,0.00176284
8,165,0.99975312,0.00000000,0.02218361,0.00125651
8,170,0.99977890,0.00000000,0.02101247,0.00079805
8,175,0.99979572,0.00000000,0.02020838,0.00038508
8,180,0.99980156,0.00000000,0.01992099,0.00000000
8,185,0.99979572,0.00000000,0.02020838,-0.00038508
8,190,0.99977890,0.00000000,0.02101247,-0.00079805
8,195,0.99975312,0.00000000,0.02218361,-0.00125651
8,200,0.99972151,0.00000000,0.02353286,-0.00176284
8,205,0.99968787,0.00000000,0.02487687,-0.00230493
8,210,0.99965625,0.00000000,0.02606152,-0.00286009
8,215,0.99963047,0.00000000,0.02696955,-0.00339958
8,220,0.99961365,0.00000000,0.02752077,-0.00389292
8,225,0.99960781,0.00000000,0.02767016,-0.00431172
8,230,0.99961365,0.00000000,0.02740590,-0.00463297
8,235,0.99963047,0.00000000,0.02674827,-0.00484187
8,240,0.99965625,0.00000000,0.02574952,-0.00493410
8,245,0.99968787,0.00000000,0.02449466,-0.00491765
8,250,0.99972151,0.00000000,0.02310260,-0.00481384
8,255,0.99975312,0.00000000,0.02172563,-0.00465709
8,260,0.99977890,0.00000000,0.02054218,-0.00449218
8,265,0.99979572,0.00000000,0.01973462,-0.00436708
8,270,0.99980156,0.00000000,0.01944685,-0.00432037
8,275,0.99979572,0.00000000,0.01973462,-0.00436708
8,280,0.99977890,0.00000000,0.02054218,-0.00449218
8,285,0.99975312,0.00000000,0.02172563,-0.00465709
8,290,0.99972151,0.00000000,0.02310260,-0.00481384
8,295,0.99968787,0.00000000,0.02449466,-0.00491765
8,300,0.99965625,0.00000000,0.02574952,-0.00493410
8,305,0.99963047,0.00000000,0.02674827,-0.00484187
8,310,0.99961365,0.00000000,0.02740590,-0.00463297
8,315,0.99960781,0.00000000,0.02767016,-0.00431172
8,320,0.99961365,0.00000000,0.02752077,-0.00389292
8,325,0.99963047,0.00000000,0.02696955,-0.00339958
8,330,0.99965625,0.00000000,0.02606152,-0.00286009
8,335,0.99968787,0.00000000,0.02487687,-0.00230493
8,340,0.99972151,0.00000000,0.02353286,-0.00176284
8,345,0.99975312,0.00000000,0.02218361,-0.00125651
8,350,0.99977890,0.00000000,0.02101247,-0.00079805
8,355,0.99979572,0.00000000,0.02020838,-0.00038508
8,360,0.99980156,0.00000000,0.01992099,-0.00000000
10,0,0.99977459,0.00000000,0.02123131,0.00000000
10,5,0.99976550,0.00000000,0.02164921,0.00051477
10,10,0.99973931,0.00000000,0.02280671,0.00108106
10,15,0.99969919,0.00000000,0.02446516,0.00173004
10,20,0.99964997,0.00000000,0.02634141,0.00246458
10,25,0.99959759,0.00000000,0.02817838,0.00326275
10,30,0.99954836,0.00000000,0.02977214,0.00408578
10,35,0.99950823,0.00000000,0.03097456,0.00488597
10,40,0.99948204,0.00000000,0.03168825,0.00561356
10,45,0.99947294,0.00000000,0.03186099,0.00622253
10,50,0.99948204,0.00000000,0.03148165,0.00667555
10,55,0.99950823,0.00000000,0.03057806,0.00694828
10,60,0.99954836,0.00000000,0.02921664,0.00703292
10,65,0.99959759,0.00000000,0.02750427,0.00694131
10,70,0.99964997,0.00000000,0.02559214,0.00670721
10,75,0.99969919,0.00000000,0.02367989,0.00638747
10,80,0.99973931,0.00000000,0.02201349,0.00605977
10,85,0.99976550,0.00000000,0.02086077,0.00581221
10,90,0.99977459,0.00000000,0.02044638,0.00571963
10,95,0.99976550,0.00000000,0.02086077,0.00581221
10,100,0.99973931,0.00000000,0.02201349,0.00605977
10,105,0.99969919,0.00000000,0.02367989,0.00638747
10,110,0.99964997,0.00000000,0.02559214,0.00670721
10,115,0.99959759,0.00000000,0.02750427,0.00694131
10,120,0.99954836,0.00000000,0.02921664,0.00703292
10,125,0.99950823,0.00000000,0.03057806,0.00694828
10,130,0.99948204,0.00000000,0.03148165,0.00667555
10,135,0.99947294,0.00000000,0.03186099,0.00622253
10,140,0.99948204,0.00000000,0.03168825,0.00561356
10,145,0.99950823,0.00000000,0.03097456,0.00488597
10,150,0.99954836,0.00000000,0.02977214,0.00408578
10,155,0.99959759,0.00000000,0.02817838,0.00326275
10,160,0.99964997,0.00000000,0.02634141,0.00246458
10,165,0.99969919,0.00000000,0.02446516,0.00173004
10,170,0.99973931,0.00000000,0.02280671,0.00108106
10,175,0.99976550,0.00000000,0.02164921,0.00051477
10,180,0.99977459,0.00000000,0.02123131,0.00000000
10,185,0.99976550,0.00000000,0.02164921,-0.00051477
10,190,0.99973931,0.00000000,0.02280671,-0.00108106
10,195,0.99969919,0.00000000,0.02446516,-0.00173004
10,200,0.99964997,0.00000000,0.02634141,-0.00246458
10,205,0.99959759,0.00000000,0.02817838,-0.00326275
10,210,0.99954836,0.00000000,0.02977214,-0.00408578
10,215,0.99950823,0.00000000,0.03097456,-0.00488597
10,220,0.99948204,0.00000000,0.03168825,-0.00561356
10,225,0.99947294,0.00000000,0.03186099,-0.00622253
10,230,0.99948204,0.00000000,0.03148165,-0.00667555
10,235,0.99950823,0.00000000,0.03057806,-0.00694828
10,240,0.99954836,0.00000000,0.02921664,-0.00703292
10,245,0.99959759,0.00000000,0.02750427,-0.00694131
10,250,0.99964997,0.00000000,0.02559214,-0.00670721
10,255,0.99969919,0.00000000,0.02367989,-0.00638747
10,260,0.99973931,0.00000000,0.02201349,-0.00605977
10,265,0.99976550,0.00000000,0.02086077,-0.00581221
10,270,0.99977459,0.00000000,0.02044638,-0.00571963
10,275,0.99976550,0.00000000,0.02086077,-0.00581221
10,280,0.99973931,0.00000000,0.02201349,-0.00605977
10,285,0.99969919,0.00000000,0.02367989,-0.00638747
10,290,0.99964997,0.00000000,0.02559214,-0.00670721
10,295,0.99959759,0.00000000,0.02750427,-0.00694131
10,300,0.99954836,0.00000000,0.02921664,-0.00703292
10,305,0.99950823,0.00000000,0.03057806,-0.00694828
10,310,0.99948204,0.00000000,0.03148165,-0.00667555
10,315,0.99947294,0.00000000,0.03186099,-0.00622253
10,320,0.99948204,0.00000000,0.03168825,-0.00561356
10,325,0.99950823,0.00000000,0.03097456,-0.00488597
10,330,0.99954836,0.00000000,0.02977214,-0.00408578
10,335,0.99959759,0.00000000,0.02817838,-0.00326275
10,340,0.99964997,0.00000000,0.02634141,-0.00246458
10,345,0.99969919,0.00000000,0.02446516,-0.00173004
10,350,0.99973931,0.00000000,0.02280671,-0.00108106
10,355,0.99976550,0.00000000,0.02164921,-0.00051477
10,360,0.99977459,0.00000000,0.02123131,-0.00000000
12,0,0.99974190,0.00000000,0.02271863,0.00000000
12,5,0.99972886,0.00000000,0.02327588,0.00066270
12,10,0.99969132,0.00000000,0.02480496,0.00140823
12,15,0.99963380,0.00000000,0.02696392,0.00228462
12,20,0.99956323,0.00000000,0.02936826,0.00329413
12,25,0.99948813,0.00000000,0.03168752,0.00440155
12,30,0.99941756,0.00000000,0.03367147,0.00554773
12,35,0.99936002,0.00000000,0.03514503,0.00666156
12,40,0.99932246,0.00000000,0.03599706,0.00766972
12,45,0.99930942,0.00000000,0.03617113,0.00850479
12,50,0.99932246,0.00000000,0.03565924,0.00911214
12,55,0.99936002,0.00000000,0.03449836,0.00945582
12,60,0.99941756,0.00000000,0.03276959,0.00952362
12,65,0.99948813,0.00000000,0.03060057,0.00933152
12,70,0.99956323,0.00000000,0.02817165,0.00892769
12,75,0.99963380,0.00000000,0.02572521,0.00839560
12,80,0.99969132,0.00000000,0.02357092,0.00785370
12,85,0.99972886,0.00000000,0.02206378,0.00744280
12,90,0.99974190,0.00000000,0.02151779,0.00728842
12,95,0.99972886,0.00000000,0.02206378,0.00744280
12,100,0.99969132,0.00000000,0.02357092,0.00785370
12,105,0.99963380,0.00000000,0.02572521,0.00839560
12,110,0.99956323,0.00000000,0.02817165,0.00892769
12,115,0.99948813,0.00000000,0.03060057,0.00933152
12,120,0.99941756,0.00000000,0.03276959,0.00952362
12,125,0.99936002,0.00000000,0.03449836,0.00945582
12,130,0.99932246,0.00000000,0.03565924,0.00911214
12,135,0.99930942,0.00000000,0.03617113,0.00850479
12,140,0.99932246,0.00000000,0.03599706,0.00766972
12,145,0.99936002,0.00000000,0.03514503,0.00666156
12,150,0.99941756,0.00000000,0.03367147,0.00554773
12,155,0.99948813,0.00000000,0.03168752,0.00440155
12,160,0.99956323,0.00000000,0.02936826,0.00329413
12,165,0.99963380,0.00000000,0.02696392,0.00228462
12,170,0.99969132,0.00000000,0.02480496,0.00140823
12,175,0.99972886,0.00000000,0.02327588,0.00066270
12,180,0.99974190,0.00000000,0.02271863,0.00000000
12,185,0.99972886,0.00000000,0.02327588,-0.00066270
12,190,0.99969132,0.00000000,0.02480496,-0.00140823
12,195,0.99963380,0.00000000,0.02696392,-0.00228462
12,200,0.99956323,0.00000000,0.02936826,-0.00329413
12,205,0.99948813,0.00000000,0.03168752,-0.00440155
12,210,0.99941756,0.00000000,0.03367147,-0.00554773
12,215,0.99936002,0.00000000,0.03514503,-0.00666156
12,220,0.99932246,0.00000000,0.03599706,-0.00766972
12,225,0.99930942,0.00000000,0.03617113,-0.00850479
12,230,0.99932246,0.00000000,0.03565924,-0.00911214
12,235,0.99936002,0.00000000,0.03449836,-0.00945582
12,240,0.99941756,0.00000000,0.03276959,-0.00952362
12,245,0.99948813,0.00000000,0.03060057,-0.00933152
